Index,Pred,Class
0,0.000532996037934229,0
1,0.0009093499544189607,0
2,0.0006848087005006122,0
3,0.0005314590003026166,0
4,0.0005792437661647871,0
5,0.0005257368521033173,0
6,0.0005263326916087787,0
7,0.0005263731736551954,0
8,0.0005263550419331091,0
9,0.0007215410589282269,0
10,0.0007552824993287921,0
11,0.0005733704314255152,0
12,0.0005271967286424947,0
13,0.0005756813325856232,0
14,0.0005756813325856232,0
15,0.0005499882027550149,0
16,0.0006697108404263525,0
17,0.0007043278317400376,0
18,0.0005283288102821749,0
19,0.0006143568180667425,0
20,0.0005266682946286214,0
21,0.0005544713340944473,0
22,0.0005270128027561546,0
23,0.0005617565767000222,0
24,0.0005301224857563398,0
25,0.0006437069305842213,0
26,0.0005280141445762879,0
27,0.0005806572113309902,0
28,0.0005815385328279071,0
29,0.0006743580375015662,0
30,0.0005285206180573542,0
31,0.0005262715502506861,0
32,0.0005262991122357099,0
33,0.0005289029356813826,0
34,0.0005384172456857273,0
35,0.0005266837558615292,0
36,0.0006290430556201153,0
37,0.0005258418638871211,0
38,0.0005728756514659409,0
39,0.0005257730624996018,0
40,0.0005418307299980624,0
41,0.0005289009887236159,0
42,0.0005264105151342229,0
43,0.0005371446002842682,0
44,0.0005258587192602849,0
45,0.0006045952869931314,0
46,0.000526692727954624,0
47,0.0005263369632589109,0
48,0.0005265704622449027,0
49,0.0005454040599592643,0
50,0.0005257598267411339,0
51,0.0005256221677346329,0
52,0.0005278439540913852,0
53,0.0005263731736551954,0
54,0.0005424972199790224,0
55,0.0005269207043253209,0
56,0.0005273619247491201,0
57,0.0005257601572726488,0
58,0.0005264105151342229,0
59,0.0005263599378967273,0
60,0.0007215821561122391,0
61,0.0005263326916087787,0
62,0.0005396476757159166,0
63,0.0005339671053328361,0
64,0.0005268275016573967,0
65,0.0005266835257463545,0
66,0.000527232032801469,0
67,0.0006922773552210461,0
68,0.0005909120227180961,0
69,0.0005263550491280377,0
70,0.0005304362047582658,0
71,0.000575591038870857,0
72,0.0005513189447638238,0
73,0.0005262377741677792,0
74,0.0012187120412524956,0
75,0.0005298574207309824,0
76,0.0009441798798112328,0
77,0.0005270281773395622,0
78,0.0005267516567232929,0
79,0.0005288414155042182,0
80,0.0005264237008036591,0
81,0.0005335296088535738,0
82,0.000526674997801474,0
83,0.0005265562458124032,0
84,0.0008555101188431589,0
85,0.0012326514475655848,0
86,0.0005263731736551954,0
87,0.0007179138953665111,0
88,0.000525757066784317,0
89,0.0005338539693990546,0
90,0.0007561413520820349,0
91,0.0005283165985610936,0
92,0.0005263808359427187,0
93,0.0005330095353055722,0
94,0.0005270631813885682,0
95,0.0005848357876026893,0
96,0.0005281584136308043,0
97,0.0005411143060822119,0
98,0.0005547792765469146,0
99,0.0005259729626732347,0
100,0.0005259574826234991,0
101,0.0005418820707687915,0
102,0.0005952188517774893,0
103,0.0006081871933103348,0
104,0.0006802807350442192,0
105,0.0005296694420327835,0
106,0.0006306303170555365,0
107,0.0005940393733949758,0
108,0.0005266624460888003,0
109,0.0005512401053220854,0
110,0.0005255708734781993,0
111,0.0006552000044874143,0
112,0.0005269495140143067,0
113,0.0005263566812531686,0
114,0.0005267446384944488,0
115,0.0005263518834167587,0
116,0.0005498539595783572,0
117,0.0005258353841046686,0
118,0.0006418312000065162,0
119,0.0005273469187870575,0
120,0.000600737293421863,0
121,0.0005368578679478892,0
122,0.0005262403880915359,0
123,0.0005409525987441482,0
124,0.0005612571874549268,0
125,0.0005383514307081684,0
126,0.0005788778634390497,0
127,0.0005683920812091652,0
128,0.0005298718869295568,0
129,0.0005263731736551954,0
130,0.0005256568573646504,0
131,0.0005638378846018012,0
132,0.0005263498538888429,0
133,0.0005266644579142387,0
134,0.0005292771651894098,0
135,0.0005284045303850463,0
136,0.0005927529527709306,0
137,0.0005257368521033173,0
138,0.0006264109382834359,0
139,0.0005818506407178594,0
140,0.0005272837271482073,0
141,0.0005269613374792642,0
142,0.0017477206264800793,0
143,0.0005512783448862402,0
144,0.000528743350362105,0
145,0.00054825087204878,0
146,0.0005373188296497187,0
147,0.000584864456412994,0
148,0.0005263858624137977,0
149,0.0005263644964962826,0
150,0.0005265530726162024,0
151,0.0006154929444436308,0
152,0.0006073430908088548,0
153,0.0005263369632589109,0
154,0.0005255401601034852,0
155,0.0005263699149195856,0
156,0.0005264180540347075,0
157,0.0005262218647418837,0
158,0.0007092853551369615,0
159,0.0005265865103273936,0
160,0.0005282421141500033,0
161,0.000535068797478232,0
162,0.0005280662523443439,0
163,0.0005306333722943007,0
164,0.0005259765865569205,0
165,0.0005270177662794447,0
166,0.0005291699909195129,0
167,0.0005363909665817348,0
168,0.0005297257245863258,0
169,0.0005327907623361954,0
170,0.0005259531485362078,0
171,0.0005264574139940026,0
172,0.0005304784657951117,0
173,0.0005258021677207013,0
174,0.0005257807247871252,0
175,0.0005767313691533178,0
176,0.0021809047185156675,0
177,0.0005266886496872914,0
178,0.0006783015575279132,0
179,0.0005350891939406597,0
180,0.0005277225406472753,0
181,0.0005266256320055962,0
182,0.0005272312100678137,0
183,0.000617745500778584,0
184,0.0005272312100678137,0
185,0.0005259145696813575,0
186,0.000525895445537458,0
187,0.0013727515543511856,0
188,0.0005469044003566946,0
189,0.0005263948339181812,0
190,0.0006097963845400671,0
191,0.0005265764630753058,0
192,0.0005311865520777506,0
193,0.0005296126248101316,0
194,0.0005263252859596257,0
195,0.0005263369632589109,0
196,0.0005263595730143831,0
197,0.0005258503613630115,0
198,0.0005365571865573166,0
199,0.0005277260724520701,0
200,0.0005293829433207524,0
201,0.00052647390060566,0
202,0.0007812887840184352,0
203,0.0007379278600502107,0
204,0.0005864189149184558,0
205,0.0005257629746169294,0
206,0.0006363888243016866,0
207,0.000550144609556249,0
208,0.0005263731736551954,0
209,0.0023297953382096317,0
210,0.0005456869110934996,0
211,0.0005482958936609137,0
212,0.0005798654851731342,0
213,0.0005263599378967273,0
214,0.0005257939739703897,0
215,0.0005266235577587215,0
216,0.0005257219974369635,0
217,0.0006669824830437359,0
218,0.0006769638566591277,0
219,0.0005263601209566638,0
220,0.0005901270737146635,0
221,0.0005394676501276292,0
222,0.0005312494131838587,0
223,0.0006463098838722128,0
224,0.0005372866787894621,0
225,0.0005340788010599134,0
226,0.0005263369632589109,0
227,0.0006383692775116383,0
228,0.0005257368521033173,0
229,0.0005362976474960313,0
230,0.0005785634172584807,0
231,0.0013039460722159956,0
232,0.0005294086986242327,0
233,0.000586734581597285,0
234,0.0005361942624016473,0
235,0.0005326460683055072,0
236,0.0005422056208365195,0
237,0.0005891487973741489,0
238,0.0005260704272023578,0
239,0.0005482938855973797,0
240,0.0005263599378967273,0
241,0.0005272607286064381,0
242,0.0005263602684282423,0
